"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","","Survey Introduction  Thank you for your interest!  This online survey is part of a study conducted by the University of British Columbia (UBC, Canada), and the Institute of Software Security at Hamburg University of Technology (TUHH, Germany). The goal of this study is to assess the usability (i.e., user experience) of an educational tool for Python programming jointly developed by UBC and TUHH. Such a tool is based on Generative Artificial Intelligence (GenAI) technologies and should support students in their Python coding tasks. The study is divided into two parts (rewarded separately) and should take, altogether, around 18 minutes.  PART 1: Technical Assessment (£0.50 reward)   	It consists of 4 generic programming questions.  	It takes around 3 min. 	Your answers will determine whether you meet our criteria to undergo the second part of the study.  	If you meet our participation criteria, you will be invited to take the second part of the survey (PART 2).    PART 2: Main Survey (£2.00 reward)   	Perform three coding tasks using our tool. 	Answer a set of questions about your experience while using the tool. 	It takes around 15 minutes.   IMPORTANT:   	To participate in this study, you must be the age of consent in the location from which you are completing this study. 	Please read the Participant Information Sheet before starting with the survey. The sheet can be accessed via this link: Study-PIS   If you would like to proceed with the Main Survey (PART 2), please answer the following questions by placing a check mark accordingly.  [I am the age of consent in the location from which you are completing this study]","Survey Introduction  Thank you for your interest!  This online survey is part of a study conducted by the University of British Columbia (UBC, Canada), and the Institute of Software Security at Hamburg University of Technology (TUHH, Germany). The goal of this study is to assess the usability (i.e., user experience) of an educational tool for Python programming jointly developed by UBC and TUHH. Such a tool is based on Generative Artificial Intelligence (GenAI) technologies and should support students in their Python coding tasks. The study is divided into two parts (rewarded separately) and should take, altogether, around 18 minutes.  PART 1: Technical Assessment (£0.50 reward)   	It consists of 4 generic programming questions.  	It takes around 3 min. 	Your answers will determine whether you meet our criteria to undergo the second part of the study.  	If you meet our participation criteria, you will be invited to take the second part of the survey (PART 2).    PART 2: Main Survey (£2.00 reward)   	Perform three coding tasks using our tool. 	Answer a set of questions about your experience while using the tool. 	It takes around 15 minutes.   IMPORTANT:   	To participate in this study, you must be the age of consent in the location from which you are completing this study. 	Please read the Participant Information Sheet before starting with the survey. The sheet can be accessed via this link: Study-PIS   If you would like to proceed with the Main Survey (PART 2), please answer the following questions by placing a check mark accordingly.  [I have read and understood the Participant Information Sheet]","Survey Introduction  Thank you for your interest!  This online survey is part of a study conducted by the University of British Columbia (UBC, Canada), and the Institute of Software Security at Hamburg University of Technology (TUHH, Germany). The goal of this study is to assess the usability (i.e., user experience) of an educational tool for Python programming jointly developed by UBC and TUHH. Such a tool is based on Generative Artificial Intelligence (GenAI) technologies and should support students in their Python coding tasks. The study is divided into two parts (rewarded separately) and should take, altogether, around 18 minutes.  PART 1: Technical Assessment (£0.50 reward)   	It consists of 4 generic programming questions.  	It takes around 3 min. 	Your answers will determine whether you meet our criteria to undergo the second part of the study.  	If you meet our participation criteria, you will be invited to take the second part of the survey (PART 2).    PART 2: Main Survey (£2.00 reward)   	Perform three coding tasks using our tool. 	Answer a set of questions about your experience while using the tool. 	It takes around 15 minutes.   IMPORTANT:   	To participate in this study, you must be the age of consent in the location from which you are completing this study. 	Please read the Participant Information Sheet before starting with the survey. The sheet can be accessed via this link: Study-PIS   If you would like to proceed with the Main Survey (PART 2), please answer the following questions by placing a check mark accordingly.  [I agree to participate in this research and I want to continue with the survey and tool experiments]","Please indicate your age:","Please indicate your gender:","Please indicate your gender: [Other]","Please select your country of residence:","Please select your country of residence: [Other]","Please select your highest educational level:","How many years of experience do you have working in software development?  ","How often do you apply the following techniques to debug your code?   [Conducting a threat assessment for the software.]","How often do you apply the following techniques to debug your code?   [Scanning code with an automatic code analysis tool.]","How often do you apply the following techniques to debug your code?   [Using a tool to scan for libraries with known vulnerabilities.]","How often do you apply the following techniques to debug your code?   [Code review by someone other than the developer.]","How often do you apply the following techniques to debug your code?   [Penetration testing.]","How often do you use Generative AI (GenAI) tools (e.g., Copilot) for coding?  ","How often do you apply GenAI coding tools in the following tasks?  [Code completion or suggestion while typing.]","How often do you apply GenAI coding tools in the following tasks?  [Code summarization or documentation generation.]","How often do you apply GenAI coding tools in the following tasks?  [Debugging (e.g., finding and fixing errors).]","How often do you apply GenAI coding tools in the following tasks?  [Code explanation (understanding unfamiliar code).]","How often do you apply GenAI coding tools in the following tasks?  [Code refactoring or optimization.]","How often do you apply GenAI coding tools in the following tasks?  [Generating tests or test cases.]","Are there any other tasks for which you use GenAI coding tools? ","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I avoid advanced GenAI features or options.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I avoid activities when using GenAI tools that are dangerous or risky.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [Despite the risks I use GenAI features that haven’t been proven to work.]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Strongly disagree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Somewhat disagree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Neither agree or disagree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Somewhat agree]","Attention Question! Please select ""somewhat agree"" to validate your participation.  [Strongly agree]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I explore GenAI technology even if it’s not critical to my job.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I use GenAI tools because it’s a way for me to look good with peers.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [Its fun to try new GenAI technology that is not yet available to everyone such as being a participant in beta testing programs.]","Could you mention any reason (other than the ones mentioned in the previous question) that motivates you to engage with GenAI technologies when coding?","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when I have just the built-in help for assistance.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I don’t feel confident to use and learn GenAI tools, as I have other strengths.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when someone shows me how to do it first.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools even when no one is around to help me if I need it.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am confident in GenAI tools. I feel that it works well.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [GenAI tools are reliable. I can count on it to be correct for my use cases.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I feel safe that when I rely on GenAI, I will get the right answers.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I like using GenAI for decision making.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I intend to use GenAI tools in the future.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I plan to continue using GenAI tools.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I will always try to use GenAI tools in my work.]","Please paste here the confirmation code generated by the tool. ","Did you use GenAI to solve the coding task? ","Did you notice the tool’s recommendation of checking the security of the code? ","Can you describe the reason why did you (or did you not) followed the tool’s recommendations?  ","How likely is it that you will check for security flaws in GenAI-generated code in the future? ","We are interested in any other comments you might have concerning your experience while solving the coding tasks. Please write any thoughts you’d like to share with us: ","How would you rate your software security knowledge/skills?","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I intend to use GenAI tools in the future.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I plan to continue using GenAI tools.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I will always try to use GenAI tools in my work.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I avoid advanced GenAI features or options.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [I avoid activities when using GenAI tools that are dangerous or risky.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools.  [Despite the risks I use GenAI features that haven’t been proven to work.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am confident in GenAI tools. I feel that it works well.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [GenAI tools are reliable. I can count on it to be correct for my use cases.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I feel safe that when I rely on GenAI, I will get the right answers.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I like using GenAI for decision making.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when I have just the built-in help for assistance.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I don’t feel confident to use and learn GenAI tools, as I have other strengths.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools when someone shows me how to do it first.]","Please assess the following statements based on your own thoughts and experiences working with GenAI-based coding tools. [I am able to use GenAI tools even when no one is around to help me if I need it.]","Initially, participants were informed that the purpose of this study was to assist in testing and debugging a tool under development. However, to minimize potential consciousness bias, the actual objective of the study was not disclosed at the outset. The true aim of the research is to investigate whether providing warnings about security issues in GenAI-generated code can encourage developers to adopt more security-aware behaviors, specifically, to assess whether such warnings prompt developers to review and address security concerns in the generated code. Additionally, the study examines whether different types of warnings lead to variations in developer behavior.     This initial omission was intentional, as revealing the true purpose upfront could have led participants to consciously alter their behavior by actively checking for security issues, thereby compromising the validity of their natural coding practices.  Do you still give us consent to use your answers for the purpose of this study?  Please note that your eligibility to receive the incentive is not contingent upon how you respond to this question. Upon completing the survey, you will receive the compensation for this part of the study.  ","Thank you for your interest in our survey. Unfortunately, you do not meet some of the requirements to participate in this study:   	Be at least 18 years old. 	Read the consent form or had it read to you. 	Be comfortable using the English language. 	Agree to participate in this research.   If you have any questions or inquiries, please do not hesitate to contact us at nicolas.diaz-ferreyra@tuhh.de ","Thank you for your response!  IMPORTANT  (i) Please open this link in a new tab to return to Prolific.  (ii) Then click ""SUBMIT"" in this window to record your answer. ","Total time","Group time: Informed Consent","Question time: ProlificID","Question time: Consent","Group time: Demographics","Question time: AGE","Question time: GENDER","Question time: COUNTRY","Question time: EDUCATION","Question time: EXPERIENCE1","Question time: EXPERIENCE2","Group time: GenAI EXPERIENCE","Question time: GEN1","Question time: GEN2","Question time: GEN3","Question time: GEN4","Question time: ATTEN1","Question time: GEN5","Group time: GenAI EXPERIENCE2","Question time: GEN9","Question time: GEN6","Question time: GEN7","Question time: GEN8","Group time: Tool Assessment","Question time: TOOL","Group time: Post Tool Assessment","Question time: PTOOL2","Question time: PTOOL1","Question time: PTOOL3","Question time: PTOOL4","Question time: PTOOL5","Group time: GenAI EXPERIENCE 3","Question time: SECURITY","Question time: GEN10","Question time: GEN11","Question time: GEN12","Question time: GEN13","Group time: DEBRIEFING","Question time: DEB1","Group time: Closing","Question time: NOQUAL1","Question time: COMPLETED"
"39","2025-11-30 13:57:09","9","en","1176144898","2025-11-30 13:56:30","2025-11-30 13:57:09","6718c55c0df4407cbaf8e00b","No","No","No",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,"",,"39.8","19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.8",,
"40","2025-11-30 14:25:38","9","en","1788787564","2025-11-30 13:58:03","2025-11-30 14:25:38","6718c55c0df4407cbaf8e00b","Yes","Yes","Yes","24","Male","","South Africa","","Undergraduate degree (BSc., BA.)","3 to 4 years","OFTEN","SOMETIMES","OFTEN","OFTEN","SOMETIMES","RARELY","SOMETIMES","SOMETIMES","OFTEN","OFTEN","SOMETIMES","OFTEN","yes","SOMEHOW DISAGREE","COMPLETELY AGREE","DISAGREE","No","No","No","Yes","No","COMPLETELY AGREE","SOMEHOW AGREE","COMPLETELY AGREE","GenAI can quickly explain unfamiliar syntax, patterns, or libraries, helping you ramp up faster when exploring new tech.","AGREE","DISAGREE","COMPLETELY DISAGREE","COMPLETELY AGREE","AGREE","AGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","COMPLETELY AGREE","COMPLETELY AGREE","SOMEHOW AGREE","761528","NO","YES","The suggestions improved efficiency and helped me reach a solution faster.","Very Likely","The coding tasks were clear and engaging, and they provided a good balance of challenge and practical problem-solving. Some tasks required extra attention to security considerations, which made the experience more insightful. Overall, the process was smooth and well-structured.
","ABOVE AVERAGE","COMPLETELY AGREE","COMPLETELY AGREE","SOMEHOW AGREE","SOMETIMES","OFTEN","RARELY","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","AGREE","DISAGREE","COMPLETELY DISAGREE","AGREE","YES",,"","1659.31","13.35",,,"88.43",,,,,,,"161.41",,,,,,,"168.41",,,,,"832.12",,"153.72",,,,,,"117.56",,,,,,"92.55",,"31.76",,
"41",,"3","en","503711915","2025-11-30 22:14:03","2025-11-30 22:15:39","60ad1f9ca06e7de74008934e","Yes","Yes","Yes","27","Male","","Greece","","College","1 to 2 years","SOMETIMES","OFTEN","OFTEN","OFTEN","SOMETIMES","SOMETIMES","OFTEN","OFTEN","OFTEN","OFTEN","OFTEN","OFTEN","No","SOMEHOW DISAGREE","SOMEHOW DISAGREE","SOMEHOW AGREE","No","No","No","Yes","No","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"96.51","17.58",,,"30.17",,,,,,,"48.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42",,,"en","1175681918","2025-12-01 10:03:45","2025-12-01 10:03:45",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43","2025-12-01 17:21:37","9","en","264838799","2025-12-01 17:21:27","2025-12-01 17:21:37","5dbcac03092e5a24fcd001a5","No","No","No",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,"",,"11.38","7.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.64",,
"44",,,"en","1332431578","2025-12-02 02:33:15","2025-12-02 02:33:15",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45",,"4","en","1145914004","2025-12-02 09:27:52","2025-12-02 09:33:26","66a93d22605b24790c435be2","Yes","Yes","Yes","24","Female","","South Africa","","Undergraduate degree (BSc., BA.)","3 to 4 years","OFTEN","OFTEN","OFTEN","ALWAYS","ALWAYS","RARELY","RARELY","RARELY","RARELY","SOMETIMES","RARELY","SOMETIMES","none","AGREE","COMPLETELY AGREE","COMPLETELY DISAGREE","No","No","No","Yes","No","SOMEHOW AGREE","COMPLETELY DISAGREE","AGREE","spots errors faster.","SOMEHOW AGREE","DISAGREE","COMPLETELY AGREE","AGREE","COMPLETELY AGREE","COMPLETELY AGREE","AGREE","COMPLETELY AGREE","AGREE","AGREE","AGREE",,,,,,,,"","","","","","","","","","","","","","",,,,"335.74","28.15",,,"77.36",,,,,,,"115.27",,,,,,,"114.96",,,,,,,,,,,,,,,,,,,,,,,
"46",,,"en","210573681","2025-12-03 23:45:47","2025-12-03 23:45:47",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47",,,"en","732695688","2025-12-04 09:33:28","2025-12-04 09:33:28",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48",,,"en","1209026803","2025-12-04 11:40:28","2025-12-04 11:40:28",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49","2025-12-05 00:28:31","9","en","1342819927","2025-12-05 00:13:15","2025-12-05 00:28:31","601941db6605160008690742","Yes","Yes","Yes","33","Male","","Poland","","Graduate degree (MSc., Ph.D.)","> 5 years","OFTEN","OFTEN","OFTEN","OFTEN","OFTEN","SOMETIMES","RARELY","OFTEN","SOMETIMES","NEVER","RARELY","RARELY","NA","DISAGREE","SOMEHOW AGREE","SOMEHOW AGREE","No","No","No","Yes","No","SOMEHOW AGREE","COMPLETELY DISAGREE","SOMEHOW AGREE","I like technology","DISAGREE","DISAGREE","DISAGREE","AGREE","SOMEHOW DISAGREE","DISAGREE","DISAGREE","SOMEHOW DISAGREE","AGREE","AGREE","AGREE","761528","YES","YES","I followed it because I thought he/she had suggested a good solution","Likely","NA","ABOVE AVERAGE","AGREE","AGREE","AGREE","RARELY","RARELY","SOMETIMES","SOMEHOW DISAGREE","DISAGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","AGREE","YES",,"","917.56","8.99",,,"58.03",,,,,,,"82.84",,,,,,,"71.31",,,,,"515.1",,"92.45",,,,,,"47.56",,,,,,"26.18",,"15.1",,
"50","2025-12-05 00:56:25","9","en","1110912603","2025-12-05 00:21:31","2025-12-05 00:56:25","605415efff124848ed5fd8e3","Yes","Yes","Yes","26","Male","","Portugal","","Graduate degree (MSc., Ph.D.)","3 to 4 years","OFTEN","OFTEN","SOMETIMES","OFTEN","SOMETIMES","OFTEN","SOMETIMES","ALWAYS","OFTEN","OFTEN","SOMETIMES","OFTEN","Technical Ideias to solve a certain problem","AGREE","SOMEHOW AGREE","AGREE","No","No","No","Yes","No","AGREE","AGREE","AGREE","Tasks like generating models, CRUD operations, or configuration files become faster and less error-prone so i can focus on architecture and complex problems","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","AGREE","761528","YES","YES","The tools (like Bandit or security scanners) usually recommend changes to mitigate risks such as arbitrary code execution, template injection, or unvalidated user input.","Likely","One thing that stood out was how subtle security risks can be in everyday programming for example, using random instead of secrets for session IDs, or running subprocesses with shell=True. Initially, some of these choices seem harmless, but in practice, they can introduce high-severity vulnerabilities.","AVERAGE","AGREE","AGREE","AGREE","SOMETIMES","SOMETIMES","SOMETIMES","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","AGREE","AGREE","SOMEHOW AGREE","AGREE","COMPLETELY AGREE","YES",,"","2097.49","1132.3",,,"30.87",,,,,,,"114.15",,,,,,,"85.25",,,,,"542.67",,"105.84",,,,,,"51.51",,,,,,"29.62",,"5.28",,
"51",,"3","en","2006294282","2025-12-05 00:55:32","2025-12-05 00:59:09","602d86345f6c24812bfc3a4e","Yes","Yes","Yes","27","Male","","Mexico","","Undergraduate degree (BSc., BA.)","> 5 years","SOMETIMES","OFTEN","SOMETIMES","ALWAYS","RARELY","SOMETIMES","OFTEN","RARELY","SOMETIMES","SOMETIMES","SOMETIMES","SOMETIMES","Code generation for similar class design or functions that use libraries I haven't before.","SOMEHOW AGREE","AGREE","COMPLETELY DISAGREE","No","No","No","Yes","No","AGREE","DISAGREE","SOMEHOW AGREE",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"218.4","8.31",,,"51.57",,,,,,,"158.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52","2025-12-05 01:16:05","9","en","36009097","2025-12-05 00:56:35","2025-12-05 01:16:05","68d6735a42a45ae88db9691a","Yes","Yes","Yes","24","Male","","Egypt","","Undergraduate degree (BSc., BA.)","< 1 year","OFTEN","NEVER","NEVER","ALWAYS","NEVER","ALWAYS","SOMETIMES","OFTEN","ALWAYS","ALWAYS","OFTEN","OFTEN","Suggesting the best tools to use.","COMPLETELY DISAGREE","COMPLETELY AGREE","COMPLETELY DISAGREE","No","No","No","Yes","No","COMPLETELY AGREE","COMPLETELY DISAGREE","COMPLETELY AGREE","GenAI technologies help me write better and optimized code.","COMPLETELY AGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY AGREE","COMPLETELY AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","761528","YES","YES","I used the tool to find out the vulnerabilities in the code. I saw that they were not severe.","Very Likely","The security tool is good.","VERY HIGH","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","NEVER","ALWAYS","NEVER","COMPLETELY AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","COMPLETELY AGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY AGREE","YES",,"","1173.87","69.64",,,"94.29",,,,,,,"171.58",,,,,,,"130.62",,,,,"420.53",,"120.32",,,,,,"71.76",,,,,,"73.59",,"21.54",,
"53","2025-12-05 01:31:17","9","en","12266551","2025-12-05 01:05:09","2025-12-05 01:31:17","68c84dcc3bc98e934dd2fffa","Yes","Yes","Yes","25","Male","","Egypt","","Undergraduate degree (BSc., BA.)","2 to 3 years","SOMETIMES","ALWAYS","OFTEN","ALWAYS","SOMETIMES","ALWAYS","ALWAYS","ALWAYS","ALWAYS","ALWAYS","ALWAYS","ALWAYS","no","COMPLETELY DISAGREE","AGREE","SOMEHOW DISAGREE","No","No","No","Yes","No","COMPLETELY AGREE","DISAGREE","COMPLETELY AGREE","GenAI is pretty fun to discover and use.","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","761528","YES","YES","i followed the recommendations as i try to always perfect my code.","Very Likely","great experience.","VERY HIGH","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","NEVER","ALWAYS","RARELY","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY DISAGREE","COMPLETELY DISAGREE","COMPLETELY AGREE","YES",,"","1571.38","9.17",,,"58.71",,,,,,,"385.78",,,,,,,"280.28",,,,,"639.32",,"93.54",,,,,,"58.24",,,,,,"21.92",,"24.42",,
"54","2025-12-05 02:01:54","9","en","198014419","2025-12-05 01:18:42","2025-12-05 02:01:54","602d86345f6c24812bfc3a4e","Yes","Yes","Yes","27","Male","","Mexico","","Undergraduate degree (BSc., BA.)","> 5 years","SOMETIMES","OFTEN","SOMETIMES","OFTEN","RARELY","OFTEN","OFTEN","RARELY","SOMETIMES","SOMETIMES","RARELY","SOMETIMES","Generating code to implement libraries that I’m not yet familiar with. ","SOMEHOW AGREE","AGREE","COMPLETELY DISAGREE","No","No","No","Yes","No","AGREE","COMPLETELY DISAGREE","SOMEHOW AGREE","It helps a lot to speed up development specially when you already know how to code.","SOMEHOW AGREE","SOMEHOW DISAGREE","AGREE","COMPLETELY AGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","DISAGREE","COMPLETELY DISAGREE","AGREE","AGREE","AGREE","761528","YES","YES","Because some recommendations were additional to the process and not essential.","Likely","I think it was fun. The tasks didnt specify if using libraries was prohibited or not","AVERAGE","AGREE","AGREE","AGREE","RARELY","OFTEN","RARELY","SOMEHOW AGREE","SOMEHOW AGREE","DISAGREE","DISAGREE","AGREE","DISAGREE","AGREE","AGREE","YES",,"","1162.05","11.48",,,"87.52",,,,,,,"109.88",,,,,,,"139.79",,,,,"81.88",,"172.14",,,,,,"52.49",,,,,,"36.49",,"470.38",,
"55",,"-1","en","627850903","2025-12-05 01:31:57","2025-12-05 01:31:57","605415efff124848ed5fd8e3","N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"56",,,"en","464030994","2025-12-05 01:41:01","2025-12-05 01:41:01",,"N/A","N/A","N/A",,,,,,,,"","","","","",,"","","","","","",,"","","","N/A","N/A","N/A","N/A","N/A","","","",,"","","","","","","","","","","",,,,,,,,"","","","","","","","","","","","","","",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"57",,"8","en","2111920363","2025-12-05 01:45:09","2025-12-05 02:42:56","611a702fa7003f9ed350ebb4","Yes","Yes","Yes","26","Male","","South Africa","","Graduate degree (MSc., Ph.D.)","1 to 2 years","RARELY","SOMETIMES","SOMETIMES","OFTEN","RARELY","OFTEN","SOMETIMES","SOMETIMES","OFTEN","OFTEN","SOMETIMES","SOMETIMES","I also use GenAI tools for learning new concepts, improving code readability, and exploring alternative solutions.","DISAGREE","AGREE","SOMEHOW AGREE","No","No","No","Yes","No","AGREE","DISAGREE","AGREE","GenAI helps me work faster and reduce repetitive tasks, saving time and improving my productivity.","SOMEHOW AGREE","DISAGREE","AGREE","SOMEHOW AGREE","AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","AGREE","SOMEHOW AGREE","761528","YES","YES","There were some error or issue suggestions from the tool.","Somewhat Likely","No thoughts","AVERAGE","AGREE","AGREE","SOMEHOW AGREE","SOMETIMES","OFTEN","SOMETIMES","AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","SOMEHOW DISAGREE","SOMEHOW AGREE","SOMEHOW AGREE","YES",,,"3479.97","20.52",,,"252.39",,,,,,,"237.68",,,,,,,"207.63",,,,,"2583.25",,"93.77",,,,,,"46.27",,,,,,"38.46",,,,
"58","2025-12-05 02:21:24","9","en","549152750","2025-12-05 01:50:10","2025-12-05 02:21:24","692b2dc2fabccc75b20df0a8","Yes","Yes","Yes","24","Female","","Canada","","Undergraduate degree (BSc., BA.)","1 to 2 years","RARELY","ALWAYS","RARELY","RARELY","RARELY","ALWAYS","RARELY","RARELY","OFTEN","OFTEN","ALWAYS","SOMETIMES","Understanding of concepts ","DISAGREE","SOMEHOW AGREE","SOMEHOW DISAGREE","No","No","No","Yes","No","DISAGREE","COMPLETELY DISAGREE","SOMEHOW AGREE","Inspiration and exploration of design and different approaches to coding questions. ","AGREE","DISAGREE","SOMEHOW AGREE","COMPLETELY AGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","SOMEHOW AGREE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","761528","YES","YES","Depending on the severity of the recommendations, some I chose not to edit.","Likely","I was curious about the confidence level that the GenAI provides. I wish at first there could be explanantion of the severity and confidence level though it might have been obvious. ","AVERAGE","COMPLETELY AGREE","COMPLETELY AGREE","COMPLETELY AGREE","RARELY","OFTEN","SOMETIMES","SOMEHOW DISAGREE","SOMEHOW DISAGREE","SOMEHOW DISAGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","SOMEHOW AGREE","AGREE","YES",,"","1877.98","10.76",,,"46.43",,,,,,,"123.57",,,,,,,"104.12",,,,,"1359.66",,"156.51",,,,,,"55.77",,,,,,"4.76",,"16.4",,
